JobCode,CostFamilyL2Code,CostFamilyL2Description,documentDate,pbsCode,pbsDescription,revisedQuantity,RevisedRate,workDoneQuantity,ActualRate,ACWP
$#17JCDE,2110,Formwork,2019-11-30 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,383,589822.26,412,243006771.12
$#17JCDE,2110,Formwork,2020-03-31 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,383,841307,376,320257531.33
$#17JCDE,2110,Formwork,2020-05-31 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,383,841307,390,328109730
$#18JCDE,2045,Waterproofing,2020-08-31 00:00:00.000,6066-2045-001,Waterproofing,45945.36,494,5446.01,244,1328826.44
$#17JCDE,2110,Formwork,2020-07-31 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,383,841307,420,353348940
$#17JCDE,2110,Formwork,2020-09-30 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,383,841307,477,401303439
$#17JCDE,2110,Formwork,2020-11-30 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,383,1033494,432,446469408
$#17JCDE,2110,Formwork,2021-02-28 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,383,1189744,432,513969408
$#17JCDE,2110,Formwork,2021-04-30 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,383,1391926,463,644461738
$#17JCDE,2110,Formwork,2021-06-30 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,383,1446404,465,669269270
$#18JCDE,2190,Plastering,2019-08-31 00:00:00.000,6066-2190-001,Plastering,12523,277,3177.63,146,463933.98
$#18JCDE,2110,Formwork,2018-12-31 00:00:00.000,6063-2110-002,L&T Formwork,63707.16,439,13430.22,340,4566274.8
$#18JCDE,2110,Formwork,2019-03-31 00:00:00.000,6063-2110-002,L&T Formwork,63707.16,439,20421.01,287,5860829.87
$#18JCDE,2110,Formwork,2019-05-31 00:00:00.000,6063-2110-002,L&T Formwork,63707.16,439,22137.72,358,7925303.76
$#18JCDE,2110,Formwork,2019-07-31 00:00:00.000,6063-2110-002,L&T Formwork,63707.16,439,22137.72,385,8523022.2
$#18JCDE,2110,Formwork,2019-09-30 00:00:00.000,6063-2110-002,L&T Formwork,63707.16,439,22137.72,393,8700123.96
$#18JCDE,2110,Formwork,2019-11-30 00:00:00.000,6063-2110-002,L&T Formwork,63707.16,439,22137.72,399,8832950.28
$#18JCDE,2110,Formwork,2020-03-31 00:00:00.000,6063-2110-002,L&T Formwork,63707.16,439,22137.72,416,9209291.52
$#18JCDE,2110,Formwork,2019-06-30 00:00:00.000,6063-2110-002,L&T Formwork,398478.06,405,117979.34,365,43062459.1
$#18JCDE,2110,Formwork,2020-08-31 00:00:00.000,6063-2110-002,L&T Formwork,398478.06,406,117979.34,441,52028888.94
$#18JCDE,2110,Formwork,2019-01-31 00:00:00.000,6063-2110-001,Conventional Formwork,97631.73,458,34346.13,407,13978874.91
$#18JCDE,2110,Formwork,2019-08-31 00:00:00.000,6063-2110-001,Conventional Formwork,97631.73,458,37737.7,588,22189767.6
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2020-08-31 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",22578.6,3735,7767,3826,29716542
$#17JCDE,2110,Formwork,2020-03-31 00:00:00.000,6063-2110-002,L&T Formwork,475991,598,313859,583,186327626.33
$#17JCDE,2110,Formwork,2020-05-31 00:00:00.000,6063-2110-002,L&T Formwork,475991,598,313859,615,193023285
$#17JCDE,2110,Formwork,2020-07-31 00:00:00.000,6063-2110-002,L&T Formwork,475991,598,314396.69,636,199956294.84
$#17JCDE,2110,Formwork,2020-09-30 00:00:00.000,6063-2110-002,L&T Formwork,475991,598,314396.69,696,218820096.24
$#17JCDE,2110,Formwork,2020-11-30 00:00:00.000,6063-2110-002,L&T Formwork,475991,598,360231,676,243516156
$#17JCDE,2110,Formwork,2021-02-28 00:00:00.000,6063-2110-002,L&T Formwork,475991,598,410203,659,270323777
$#17JCDE,2110,Formwork,2021-04-30 00:00:00.000,6063-2110-002,L&T Formwork,475991,598,410203,616,252685048
$#17JCDE,2110,Formwork,2021-06-30 00:00:00.000,6063-2110-002,L&T Formwork,475991,598,410203,620,255935251.67
$#18JCDE,2270,Handrails,2019-08-31 00:00:00.000,6067-2270-001,Handrails,4525,1073,211,2477,522647
$#18JCDE,2270,Handrails,2019-10-31 00:00:00.000,6067-2270-001,Handrails,4525,1062,211,1764,372204
$#19JCDE,2160,Masonry,2021-08-31 00:00:00.000,6066-2160-001,Masonry (measured in m3),55574.69,3045,49.06,10045,492807.7
$#19JCDE,2160,Masonry,2021-10-31 00:00:00.000,6066-2160-001,Masonry (measured in m3),55574.69,3045,78.53,14372,1128633.16
$#18JCDE,2270,Handrails,2019-05-31 00:00:00.000,6067-2270-001,Handrails,4432.75,1109,92,993,91356
$#18JCDE,2270,Handrails,2019-07-31 00:00:00.000,6067-2270-001,Handrails,4432.75,1109,161.7,2324,375790.8
$#18JCDE,2270,Handrails,2019-09-30 00:00:00.000,6067-2270-001,Handrails,4432.75,1109,161.7,1682,271979.4
$#18JCDE,2270,Handrails,2019-11-30 00:00:00.000,6067-2270-001,Handrails,4432.75,1109,161.7,1682,271979.4
$#18JCDE,2110,Formwork,2020-11-30 00:00:00.000,6063-2110-003,Aluminium Formwork,208421.92,440,169361.31,333,56397316.23
$#18JCDE,2110,Formwork,2021-02-28 00:00:00.000,6063-2110-003,Aluminium Formwork,208421.92,440,169361.31,311,52671367.41
$#18JCDE,2110,Formwork,2021-04-30 00:00:00.000,6063-2110-003,Aluminium Formwork,208421.92,440,169361.31,223,37767572.13
$#18JCDE,2110,Formwork,2022-01-31 00:00:00.000,6063-2110-003,Aluminium Formwork,208421.92,266,186861.31,245,45781020.95
$#18JCDE,2110,Formwork,2022-10-31 00:00:00.000,6063-2110-003,Aluminium Formwork,208421.92,266,186861.31,296,55310947.76
$#18JCDE,2045,Waterproofing,2019-05-31 00:00:00.000,6066-2045-001,Waterproofing,36788.42,489,1277.54,381,486742.74
$#18JCDE,2045,Waterproofing,2019-07-31 00:00:00.000,6066-2045-001,Waterproofing,36788.42,489,1277.54,453,578725.62
$#18JCDE,2045,Waterproofing,2019-09-30 00:00:00.000,6066-2045-001,Waterproofing,36788.42,489,1277.54,417,532734.18
$#18JCDE,2045,Waterproofing,2019-11-30 00:00:00.000,6066-2045-001,Waterproofing,36788.42,489,1277.54,417,532734.18
$#18JCDE,2010,Earthwork,2019-07-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),89263.69,244,36855,181,6670755
$#18JCDE,2010,Earthwork,2019-09-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),89263.69,244,36855,179,6597045
$#18JCDE,2010,Earthwork,2019-11-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),89263.69,244,36855,167,6154785
$#18JCDE,2010,Earthwork,2020-03-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),89263.69,244,36855,167,6154785
$#18JCDE,2010,Earthwork,2020-05-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),89263.69,244,36855,164,6044220
$#18JCDE,2100,Reinforcement Steel Work,2020-05-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,202.23,53260,178.71,57482,10272608.22
$#18JCDE,2029,Paver Blocks/Tiles Fixing,2019-01-31 00:00:00.000,6121-2029-001,Paver Blocks Fixing,4185,742,2295.4,742,1745355.49
$#18JCDE,2045,Waterproofing,2019-06-30 00:00:00.000,6066-2045-001,Waterproofing,62199.27,475,6100,296,1805600
$#18JCDE,2045,Waterproofing,2020-01-31 00:00:00.000,6066-2045-001,Waterproofing,62199.27,479,7100,350,2485000
$#18JCDE,2045,Waterproofing,2020-02-29 00:00:00.000,6066-2045-001,Waterproofing,62199.27,479,7100,350,2485000
$#18JCDE,2045,Waterproofing,2020-06-30 00:00:00.000,6066-2045-001,Waterproofing,62199.27,479,7100,350,2485000
$#18JCDE,2100,Reinforcement Steel Work,2020-08-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,1017.83,54620,932,49692,46312944
$#18JCDE,2191,Painting,2019-07-31 00:00:00.000,6066-2191-001,Painting,208064.31,165,1624,1650,2679600
$#18JCDE,2191,Painting,2019-09-30 00:00:00.000,6066-2191-001,Painting,208064.31,165,11674,257,3000218
$#18JCDE,2170,Masonry,2019-04-30 00:00:00.000,6066-2170-001,Masonry (measured in m3),6053,1278,800,779,623200
$#18JCDE,2060,Concreting,2020-03-31 00:00:00.000,6062-2060-002,Concreting,3104.04,4962,2941.19,4671,13761828.01
$#18JCDE,2060,Concreting,2020-05-31 00:00:00.000,6062-2060-002,Concreting,3104.04,4970,2941.19,4695,13808887.05
$#18JCDE,2191,Painting,2019-03-31 00:00:00.000,6066-2191-001,Painting,10418.8,189,3138.37,195,611982.15
$#18JCDE,2191,Painting,2019-05-31 00:00:00.000,6066-2191-001,Painting,10418.8,189,3138.37,226,709271.62
$#18JCDE,2270,Handrails,2020-03-31 00:00:00.000,6067-2270-001,Handrails,4432.75,1109,161.7,1682,271979.4
$#18JCDE,2270,Handrails,2020-05-31 00:00:00.000,6067-2270-001,Handrails,4432.75,1109,161.7,1682,271979.4
$#18JCDE,2045,Waterproofing,2019-05-31 00:00:00.000,6066-2045-001,Waterproofing,193126.39,390,757.6,1315,996244
$#18JCDE,2045,Waterproofing,2019-07-31 00:00:00.000,6066-2045-001,Waterproofing,193126.39,390,1804.33,400,721732
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2020-01-31 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",94482,3589,480,2045,981600
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2020-02-29 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",94482,3589,480,2049,983520
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2020-04-30 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",94482,3589,480,2049,983520
$#18JCDE,2110,Formwork,2020-05-31 00:00:00.000,6063-2110-002,L&T Formwork,63707.16,439,22137.72,423,9364255.56
$#18JCDE,2110,Formwork,2020-07-31 00:00:00.000,6063-2110-002,L&T Formwork,63707.16,439,22137.72,429,9497081.88
$#19JCDE,2180,Flooring & Cladding,2023-06-30 00:00:00.000,6066-2180-003,Flooring & Cladding (tiles),2008782.59,457,208530.71,1671,348454816.41
$#19JCDE,2180,Flooring & Cladding,2024-01-31 00:00:00.000,6066-2180-003,Flooring & Cladding (tiles),844641.49,1100,262829.43,1020,268086018.6
$#18JCDE,2010,Earthwork,2020-01-31 00:00:00.000,6061-2010-006,Backfilling,133701.86,231,8983.37,65,583919.05
$#18JCDE,2010,Earthwork,2020-02-29 00:00:00.000,6061-2010-006,Backfilling,133701.86,231,8983.37,65,583919.05
$#18JCDE,2095,Piling,2020-11-30 00:00:00.000,6081-2095-001,Piling,216012,1913,82449,1986,163743714
$#18JCDE,2191,Painting,2019-07-31 00:00:00.000,6066-2191-001,Painting,10418.8,189,3138.37,235,737516.95
$#18JCDE,2191,Painting,2019-09-30 00:00:00.000,6066-2191-001,Painting,10418.8,189,3138.37,245,768900.65
$#18JCDE,2191,Painting,2019-11-30 00:00:00.000,6066-2191-001,Painting,10418.8,189,3138.37,245,768900.65
$#18JCDE,2191,Painting,2020-03-31 00:00:00.000,6066-2191-001,Painting,10418.8,189,3138.37,245,768900.65
$#18JCDE,2191,Painting,2020-05-31 00:00:00.000,6066-2191-001,Painting,10418.8,189,3138.37,245,768900.65
$#17JCDE,2110,Formwork,2023-07-31 00:00:00.000,6063-2110-003,Aluminium Formwork,2222182,383,1954856,430,840588080
$#17JCDE,2110,Formwork,2023-09-30 00:00:00.000,6063-2110-003,Aluminium Formwork,2222182,383,1954856,430,840588080
$#17JCDE,2110,Formwork,2023-11-30 00:00:00.000,6063-2110-003,Aluminium Formwork,2222182,383,1954856,430,840588080
$#17JCDE,2190,Plastering,2020-01-31 00:00:00.000,6066-2190-002,Gypsum Plastering,1134362,327,153234.45,218,33405110.1
$#17JCDE,2190,Plastering,2020-02-29 00:00:00.000,6066-2190-002,Gypsum Plastering,1134362,327,166250.45,229,38071353.05
$#17JCDE,2190,Plastering,2020-04-30 00:00:00.000,6066-2190-002,Gypsum Plastering,1134362,327,166250.45,229,38847188.48
$#17JCDE,2190,Plastering,2020-06-30 00:00:00.000,6066-2190-002,Gypsum Plastering,1134362,327,166250.45,239,39733857.55
$#17JCDE,2190,Plastering,2021-01-31 00:00:00.000,6066-2190-002,Gypsum Plastering,1134362,327,272503.5,282,76845987
$#18JCDE,2060,Concreting,2019-09-30 00:00:00.000,6062-2060-002,Concreting,38022.24,4115,16631.12,4059,67505716.08
$#18JCDE,2060,Concreting,2019-11-30 00:00:00.000,6062-2060-002,Concreting,38022.24,4115,16631.12,4589,76320209.68
$#18JCDE,2060,Concreting,2020-05-31 00:00:00.000,6062-2060-002,Concreting,38022.24,4113,23984.83,3886,93205049.38
$#18JCDE,2060,Concreting,2020-07-31 00:00:00.000,6062-2060-002,Concreting,38022.24,4114,23984.83,3980,95459623.4
$#18JCDE,2060,Concreting,2020-11-30 00:00:00.000,6062-2060-002,Concreting,38022.24,4117,26289.74,4709,123798385.66
$#18JCDE,2060,Concreting,2021-02-28 00:00:00.000,6062-2060-002,Concreting,38022.24,4117,27575.33,4524,124750792.92
$#18JCDE,2060,Concreting,2021-04-30 00:00:00.000,6062-2060-002,Concreting,38022.24,4112,27575.33,4300,118573919
$#18JCDE,2100,Reinforcement Steel Work,2020-01-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,3615.01,47730,1072,59143,63401296
$#18JCDE,2100,Reinforcement Steel Work,2020-02-29 00:00:00.000,6064-2100-001,Reinforcement Steel Work,3615.01,47736,1072,59162,63421664
$#18JCDE,2045,Waterproofing,2020-01-31 00:00:00.000,6066-2045-001,Waterproofing,86066.9,389,358.56,1173,420590.88
$#18JCDE,2045,Waterproofing,2020-02-29 00:00:00.000,6066-2045-001,Waterproofing,86066.9,389,358.56,1173,420590.88
$#19JCDE,2045,Waterproofing,2022-11-30 00:00:00.000,6066-2045-001,Waterproofing,996158.42,500,71253.82,323,23014983.86
$#19JCDE,2045,Waterproofing,2023-02-28 00:00:00.000,6066-2045-001,Waterproofing,996158.42,500,76105.5,331,25190920.5
$#19JCDE,2045,Waterproofing,2023-04-30 00:00:00.000,6066-2045-001,Waterproofing,776057.42,370,86663.5,334,28945609
$#19JCDE,2045,Waterproofing,2023-06-30 00:00:00.000,6066-2045-001,Waterproofing,776057.42,370,91485.5,327,29915758.5
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2020-02-29 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",18048,3547,2043,7785,15904755
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2020-04-30 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",18048,3547,2043,7785,15904755
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2020-06-30 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",18048,3547,2043,6022,12302946
$#18JCDE,2100,Reinforcement Steel Work,2024-01-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,9745.73,60604,8241.07,56408,464862276.56
$#18JCDE,2100,Reinforcement Steel Work,2024-02-29 00:00:00.000,6064-2100-001,Reinforcement Steel Work,9745.73,60593,8321.07,56649,471380294.43
$#18JCDE,2100,Reinforcement Steel Work,2024-04-30 00:00:00.000,6064-2100-001,Reinforcement Steel Work,9745.73,60175,8421.07,56294,474055714.58
$#18JCDE,2100,Reinforcement Steel Work,2024-06-30 00:00:00.000,6064-2100-001,Reinforcement Steel Work,9745.73,60257,8471.07,56104,475260911.28
$#18JCDE,2045,Waterproofing,2019-10-31 00:00:00.000,6066-2045-001,Waterproofing,62199.27,477,7100,331,2350100
$#18JCDE,2045,Waterproofing,2019-12-31 00:00:00.000,6066-2045-001,Waterproofing,62199.27,479,7100,350,2485000
$#18JCDE,2045,Waterproofing,2020-08-31 00:00:00.000,6066-2045-001,Waterproofing,62199.27,479,7100,350,2485000
$#18JCDE,2191,Painting,2019-08-31 00:00:00.000,6066-2191-001,Painting,208064.31,165,1624,1650,2679600
$#18JCDE,2190,Plastering,2019-05-31 00:00:00.000,6066-2190-001,Plastering,9772,268,417.73,270,112787.1
$#18JCDE,2010,Earthwork,2019-04-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),32606.5,635,14308.42,781,11174876.02
$#18JCDE,2010,Earthwork,2019-06-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),32606.5,665,14308.42,1059,15152616.78
$#18JCDE,2204,False Ceiling,2020-10-31 00:00:00.000,6068-2204-001,False Ceiling,13580,692,5532.1,492,2721793.2
$#18JCDE,2204,False Ceiling,2021-03-31 00:00:00.000,6068-2204-001,False Ceiling,13580,692,6132.1,615,3771241.5
$#18JCDE,2204,False Ceiling,2021-05-31 00:00:00.000,6068-2204-001,False Ceiling,13580,692,6132.1,657,4028789.7
$#18JCDE,2100,Reinforcement Steel Work,2019-04-30 00:00:00.000,6064-2100-001,Reinforcement Steel Work,2024.99,47007,1574.81,48151,75828676.31
$#18JCDE,2100,Reinforcement Steel Work,2019-06-30 00:00:00.000,6064-2100-001,Reinforcement Steel Work,2024.99,47007,1674.12,48521,81229976.52
$#19JCDE,2100,Reinforcement Steel Work,2021-08-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,39386.55,61311,1934.71,103709,200646839.39
$#19JCDE,2100,Reinforcement Steel Work,2021-10-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,39386.55,61311,3594.91,77645,279126786.95
$#19JCDE,2100,Reinforcement Steel Work,2021-12-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,39386.55,61311,4865.09,75452,367080770.68
$#19JCDE,2100,Reinforcement Steel Work,2022-03-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,39386.55,61311,7349.55,80491,591572629.05
$#18JCDE,2010,Earthwork,2019-08-31 00:00:00.000,6061-2010-006,Backfilling,20772.24,292,3586.49,335,1201474.15
$#18JCDE,2010,Earthwork,2019-10-31 00:00:00.000,6061-2010-006,Backfilling,20772.24,291,3586.49,557,1997674.93
$#18JCDE,2010,Earthwork,2019-12-31 00:00:00.000,6061-2010-006,Backfilling,20772.24,292,3586.49,703,2521302.47
$#18JCDE,2010,Earthwork,2022-01-31 00:00:00.000,6061-2010-006,Backfilling,20772.24,292,11770.43,429,5049514.47
$#18JCDE,2190,Plastering,2019-10-31 00:00:00.000,6066-2190-001,Plastering,15140,287,238.87,0,0
$#19JCDE,2045,Waterproofing,2024-01-31 00:00:00.000,6066-2045-001,Waterproofing,334251.86,874,122377.5,432,52867080
$#19JCDE,2045,Waterproofing,2024-02-29 00:00:00.000,6066-2045-001,Waterproofing,334251.86,874,129015.5,439,56637804.5
$#19JCDE,2045,Waterproofing,2024-04-30 00:00:00.000,6066-2045-001,Waterproofing,334251.86,751,141010.5,481,67826050.5
$#19JCDE,2045,Waterproofing,2024-06-30 00:00:00.000,6066-2045-001,Waterproofing,334251.86,751,142015.5,534,75836277
$#18JCDE,2110,Formwork,2020-02-29 00:00:00.000,6063-2110-002,L&T Formwork,41621.7,680,319.58,58075,18559608.5
$#19JCDE,2060,Concreting,2021-08-31 00:00:00.000,6062-2060-002,Concreting,476618.19,5065,18605.55,7964,148174600.2
$#19JCDE,2060,Concreting,2021-10-31 00:00:00.000,6062-2060-002,Concreting,476618.19,5065,34614.12,6538,226307116.56
$#19JCDE,2060,Concreting,2021-12-31 00:00:00.000,6062-2060-002,Concreting,476618.19,5065,47592.43,6202,295168250.86
$#19JCDE,2060,Concreting,2022-03-31 00:00:00.000,6062-2060-002,Concreting,476618.19,5065,73778.9,6154,454035350.6
$#19JCDE,2060,Concreting,2022-05-31 00:00:00.000,6062-2060-002,Concreting,476618.19,5065,85039.9,6077,516787472.3
$#19JCDE,2060,Concreting,2022-07-31 00:00:00.000,6062-2060-002,Concreting,476618.19,5067,98853.86,5648,558326601.28
$#19JCDE,2060,Concreting,2022-09-30 00:00:00.000,6062-2060-002,Concreting,476618.19,5065,104336.93,6185,645323912.05
$#19JCDE,2060,Concreting,2022-11-30 00:00:00.000,6062-2060-002,Concreting,476618.19,5065,116535.37,6288,732774406.56
$#19JCDE,2060,Concreting,2023-02-28 00:00:00.000,6062-2060-002,Concreting,476618.19,5065,140893.25,6163,868325099.75
$#19JCDE,2060,Concreting,2023-04-30 00:00:00.000,6062-2060-002,Concreting,292413.49,6550,155700.25,6031,939028207.75
$#18JCDE,2190,Plastering,2020-03-31 00:00:00.000,6066-2190-001,Plastering,7817.62,313,176.4,460,81144
$#18JCDE,2190,Plastering,2020-05-31 00:00:00.000,6066-2190-001,Plastering,7817.62,313,176.4,460,81144
$#18JCDE,2190,Plastering,2020-07-31 00:00:00.000,6066-2190-001,Plastering,7817.62,313,176.4,460,81144
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2018-12-31 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",12373,4006,155,1782,276210
$#18JCDE,2180,Flooring & Cladding,2020-06-30 00:00:00.000,6066-2180-001,Flooring & Cladding,67969.12,798,6393.36,777,4967640.72
$#18JCDE,2010,Earthwork,2019-04-30 00:00:00.000,6061-2010-006,Backfilling,133701.86,231,3256.88,144,468990.72
$#18JCDE,2010,Earthwork,2019-06-30 00:00:00.000,6061-2010-006,Backfilling,133701.86,231,8971.99,64,574207.36
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2019-03-31 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",12373,4006,2727,4740,12925980
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2019-05-31 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",12373,4006,3627,4398,15951546
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2019-07-31 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",12373,4006,5169,4326,22361094
$#18JCDE,2170,Masonry,2018-12-31 00:00:00.000,6066-2170-001,Masonry (measured in m3),545.4,8269,252.8,8436,2132620.8
$#18JCDE,2170,Masonry,2019-03-31 00:00:00.000,6066-2170-001,Masonry (measured in m3),545.4,8269,263.99,1725,455382.75
$#18JCDE,2170,Masonry,2019-05-31 00:00:00.000,6066-2170-001,Masonry (measured in m3),545.4,8269,263.99,2688,709605.12
$#19JCDE,2060,Concreting,2023-06-30 00:00:00.000,6062-2060-002,Concreting,292413.49,6550,165507.25,6099,1009428717.75
$#19JCDE,2060,Concreting,2024-08-31 00:00:00.000,6062-2060-002,Concreting,292413.49,6686,237938.25,6215,1478786223.75
$#19JCDE,2060,Concreting,2024-10-31 00:00:00.000,6062-2060-002,Concreting,292413.49,6729,244395.58,6271,1532604682.18
$#19JCDE,2060,Concreting,2024-12-31 00:00:00.000,6062-2060-002,Concreting,292413.49,6701,255653.92,6131,1567414183.52
$#19JCDE,2060,Concreting,2025-03-31 00:00:00.000,6062-2060-002,Concreting,301413.49,6433,265552.29,6284,1668730590.36
$#18JCDE,2110,Formwork,2020-06-30 00:00:00.000,6063-2110-002,L&T Formwork,41621.7,680,3246.32,6867,22292479.44
$#18JCDE,2110,Formwork,2021-01-31 00:00:00.000,6063-2110-002,L&T Formwork,41621.7,681,6279.88,4469,28064783.72
$#18JCDE,2110,Formwork,2021-08-31 00:00:00.000,6063-2110-002,L&T Formwork,41621.7,682,10429.88,2721,28379703.48
$#18JCDE,2010,Earthwork,2019-02-28 00:00:00.000,6061-2010-001,Excavation (in all types of soils),79441.38,228,27731.53,152,4215192.56
$#18JCDE,2010,Earthwork,2019-04-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),79441.38,228,31686.21,192,6083752.32
$#18JCDE,2010,Earthwork,2019-06-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),79441.38,228,36116.32,174,6284239.68
$#19JCDE,2190,Plastering,2022-03-31 00:00:00.000,6066-2190-001,Plastering,1127820,173,1820.6,924,1682234.4
$#19JCDE,2190,Plastering,2022-05-31 00:00:00.000,6066-2190-001,Plastering,1127820,173,2783.35,1322,3679588.7
$#19JCDE,2190,Plastering,2022-07-31 00:00:00.000,6066-2190-001,Plastering,1127820,173,8403.14,722,6067067.08
$#19JCDE,2110,Formwork,2022-09-30 00:00:00.000,6063-2110-002,L&T Formwork,252622.41,863,59606.97,1176,70097796.72
$#19JCDE,2110,Formwork,2022-11-30 00:00:00.000,6063-2110-002,L&T Formwork,252622.41,863,59689.43,1312,78312532.16
$#19JCDE,2110,Formwork,2023-02-28 00:00:00.000,6063-2110-002,L&T Formwork,252622.41,863,69689.43,1238,86275514.34
$#19JCDE,2110,Formwork,2023-04-30 00:00:00.000,6063-2110-002,L&T Formwork,131916.41,1096,79431.43,1190,94523401.7
$#18JCDE,2010,Earthwork,2020-07-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),89263.69,244,36855,164,6044220
$#18JCDE,2010,Earthwork,2021-02-28 00:00:00.000,6061-2010-001,Excavation (in all types of soils),89263.69,244,36855,151,5565105
$#18JCDE,2110,Formwork,2019-01-31 00:00:00.000,6063-2110-003,Aluminium Formwork,398608.04,341,107250,344,36894000
$#18JCDE,2045,Waterproofing,2020-03-31 00:00:00.000,6066-2045-001,Waterproofing,36788.42,489,1277.54,417,532734.18
$#18JCDE,2045,Waterproofing,2020-05-31 00:00:00.000,6066-2045-001,Waterproofing,36788.42,489,1277.54,354,452249.16
$#18JCDE,2045,Waterproofing,2020-07-31 00:00:00.000,6066-2045-001,Waterproofing,36788.42,489,1277.54,354,452249.16
$#18JCDE,2045,Waterproofing,2021-02-28 00:00:00.000,6066-2045-001,Waterproofing,36788.42,489,1277.54,354,452249.16
$#18JCDE,2045,Waterproofing,2021-06-30 00:00:00.000,6066-2045-001,Waterproofing,36788.42,489,1277.54,354,452249.16
$#19JCDE,2270,Handrails,2024-01-31 00:00:00.000,6067-2270-001,Handrails,61275.52,2097,6973.65,4708,32831944.2
$#19JCDE,2270,Handrails,2024-02-29 00:00:00.000,6067-2270-001,Handrails,61275.52,2097,7830,4193,32831190
$#18JCDE,2010,Earthwork,2019-08-31 00:00:00.000,6061-2010-006,Backfilling,55596.59,337,28994.1,205,5943790.5
$#18JCDE,2010,Earthwork,2019-10-31 00:00:00.000,6061-2010-006,Backfilling,55596.59,337,34945.27,161,5626188.47
$#18JCDE,2010,Earthwork,2019-12-31 00:00:00.000,6061-2010-006,Backfilling,55596.59,337,34945.27,162,5661133.74
$#18JCDE,2010,Earthwork,2019-09-30 00:00:00.000,6061-2010-006,Backfilling,354125.68,308,61245.25,212,13351464.5
$#18JCDE,2010,Earthwork,2019-11-30 00:00:00.000,6061-2010-006,Backfilling,354125.68,308,61245.25,212,13718936
$#18JCDE,2010,Earthwork,2020-03-31 00:00:00.000,6061-2010-006,Backfilling,354125.68,309,61245.25,230,14086407.5
$#18JCDE,2191,Painting,2019-07-31 00:00:00.000,6066-2191-001,Painting,344389.29,154,11212.02,250,2803005
$#19JCDE,2191,Painting,2022-03-31 00:00:00.000,6066-2191-001,Painting,10838589,95,2405,189,454545
$#19JCDE,2191,Painting,2022-05-31 00:00:00.000,6066-2191-001,Painting,10838589,95,10708.97,495,5300940.15
$#19JCDE,2191,Painting,2022-07-31 00:00:00.000,6066-2191-001,Painting,10838589,95,47411.09,107,5072986.63
